Row	Product ID	Name	Product URL	Description	Current Category	Retailer	Price	Gender	Age Bands
3317	cmu3q4ogx027ltcodqavxttws	"Floating Diamond Large Piercing Stud in Solid Gold"	https://www.astridandmiyu.com/products/floating-diamond-large-piercing-stud-in-solid-gold	"Floating Diamond Large Piercing Stud in Solid Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	215	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3318	cmu3q5hua02d1tcodcwy3zwzr	"Topaz Marquise Piercing Stud in Solid White Gold"	https://www.astridandmiyu.com/products/topaz-marquise-piercing-stud-in-solid-white-gold	"Topaz Marquise Piercing Stud in Solid White Gold"	"Fashion & accessories"	"Shop Contemporary Jewellery to Stack & Style"	170	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3319	cmu3q0khy01f9tcodeag1ks8x	"Bold Chelsea Chain Bracelet in Silver"	https://www.astridandmiyu.com/products/bold-chelsea-chain-bracelet-in-silver	"Bold Chelsea Chain Bracelet in Silver"	"Fashion & accessories"	"Shop Contemporary Jewellery to Stack & Style"	95	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3320	cmu3q1ejo01o3tcoderk4zijv	"Garnet January Earring Charm in Solid Gold"	https://www.astridandmiyu.com/products/garnet-january-earring-charm-in-solid-gold	"Garnet January Earring Charm in Solid Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	95	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3321	cmu3qayw203httcodri04dl45	"Fleck Terry Towel"	https://atlanticblankets.com/products/fleck-terry-towel	"Whether you’re sauntering out of the sea or emerging from the bath, our fleck terry towel makes for the cosiest cocoon. Designed in a special weave to be ultra-absorbent and super-soft, it’s the kind of practical piece you can take with you anywhere. It features a neutral base flecked with pretty colours for eye-catching detail."	"Jewellery"	"Coastal-Inspired Blankets & Throws"	29	WOMEN	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3322	cmu3q4ogo0269tcodmbb14ddh	"Bat and Ball Case"	https://www.notanotherbill.com/products/bat-and-ball-case	"What more elegant way to hit the beach than with our vintage-inspired Bat and Ball Case? Specially designed to fit our classic game of Frescobal, the handles allow for wearing as a duffel or crossbody bag with the optional adjustable shoulder strap. The inside is lined in our iconic stripes and is roomy enough for, garments and other items too. Personalise the strap with your name or initials so there is no confusion over who it belongs to."	"Fashion & accessories"	"Unique and personalised gifts - delivered globally – Not Another Bill"	60	MALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3323	cmu3q5hu702crtcod5u8723hm	"Star Curved Piercing Stud in Solid Gold"	https://www.astridandmiyu.com/products/star-curved-piercing-stud-in-solid-gold	"Star Curved Piercing Stud in Solid Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	235	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3324	cmu3q5hu602cntcodn7tm0v7t	"Star Small Piercing Stud in Solid Gold"	https://www.astridandmiyu.com/products/star-small-piercing-stud-in-solid-gold	"Star Small Piercing Stud in Solid Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	120	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3325	cmu3q9gw5034ptcodbldddz9w	"Pyjama Shorts Loxodonta Print Pink"	https://desmondanddempsey.com/products/shorts-loxodonta-print-pink	"Our pyjama shorts are a nod to the fast-paced elegance of 1950’s Monaco. Super lightweight, complete with an adjustable waist tie and side seam pockets. Pair with a cami to complete the look."	"Fashion & accessories"	"Luxury Pyjamas designed in the UK – Desmond & Dempsey"	60	MALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3326	cmu3q4ogx027ntcodyvulqpt3	"Solid White Gold Small Ball Piercing Stud"	https://www.astridandmiyu.com/products/solid-white-gold-small-ball-piercing-stud	"Solid White Gold Small Ball Piercing Stud"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	110	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3327	cmu3q0kin01jhtcodcletub5e	"Vintage Rose Dog Collar"	https://melintregwynt.co.uk/products/vintage-rose-dog-collar	"Beautiful Dog Collars made from our classic Vintage Rose Fabric in the UK by HWR Designs. Sizes Small 400mm x15mm Medium 500mm x 20mm Large 600mm x 25mm. Extra Large 700mm x 25mm"	"Pet Accessories"	"Melin Tregwynt - Woven in Wales"	31	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3328	cmu3q5hu502cjtcodd2ec99st	"Garnet Heart Piercing Stud in Solid White Gold"	https://www.astridandmiyu.com/products/garnet-heart-piercing-stud-in-solid-white-gold	"Garnet Heart Piercing Stud in Solid White Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	170	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3329	cmu3q5hu002c3tcoddfb2xs8s	"Stacked Topaz Piercing Stud in Solid Gold"	https://www.astridandmiyu.com/products/stacked-topaz-piercing-stud-in-solid-gold	"Stacked Topaz Piercing Stud in Solid Gold"	"Fashion & accessories"	"Shop Contemporary Jewellery to Stack & Style"	170	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3330	cmu3q5hu002c1tcodtme5c29u	"Pavé Horseshoe Piercing Stud in Solid Gold"	https://www.astridandmiyu.com/products/pave-horseshoe-piercing-stud-in-solid-gold	"Pavé Horseshoe Piercing Stud in Solid Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	170	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3331	cmu3q5htw02brtcod7lwmizi7	"Molten Opal Cluster Piercing Stud in Solid White Gold"	https://www.astridandmiyu.com/products/molten-opal-cluster-piercing-stud-in-solid-white-gold	"Molten Opal Cluster Piercing Stud in Solid White Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	235	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3332	cmu3q4ogy027ptcodcujdyt55	"Star Curved Piercing Stud in Solid White Gold"	https://www.astridandmiyu.com/products/star-curved-piercing-stud-in-solid-white-gold	"Star Curved Piercing Stud in Solid White Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	235	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3333	cmu3q1ej001k9tcodndllnaau	"Forest Draught Excluder"	https://melintregwynt.co.uk/products/forest-draught-excluder	"Keep the warm air in and the draughts out with this traditional sausage shaped excluder. Sewn here at the mill by our lovely workroom team. Outer 100% pure new wool in our Knot garden design, inner filled with our woollen offcuts and remnants. Size 90 x17cm"	"Food & Drink"	"Melin Tregwynt - Woven in Wales"	31	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3334	cmu3q5htw02bptcod3n2tqk3k	"Floating Diamond Medium Piercing Stud in Solid Gold"	https://www.astridandmiyu.com/products/floating-diamond-medium-piercing-stud-in-solid-gold	"Floating Diamond Medium Piercing Stud in Solid Gold"	"Jewellery"	"Shop Contemporary Jewellery to Stack & Style"	190	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3335	cmu3qa7wu03aptcod2vuctec4	"BLUE FLOWER | Blossom of Intuition"	https://healf.com/products/anima-mundi-blue-lotus-tea	"Discover Anima Mundi’s Blue Flower Tea—an ancient flower for calm moments."	"Food & Drink"	"Healf"	29.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3336	cmu3q9gw5034ntcod9aoxo9ld	"Brave Clarity - Sulis"	https://healf.com/products/ancient-brave-brave-clarity-sulis	"A botanical tincture with mushrooms, herbs, and vitamin C—supports normal psychological function and helps reduce tiredness and fatigue."	"Fashion & accessories"	"Healf"	34	FEMALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3337	cmu3q31hm01xdtcodl0bwan94	"Carbonator Pro To-Go Bottle"	https://healf.com/products/aarke-carbonator-pro-to-go-bottle	"A premium stainless-steel to-go bottle with double-wall vacuum insulation, designed to keep drinks cool and carbonated for 24 hours, compatible with Aarke Carbonator Pro."	"Food & Drink"	"Healf"	38	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3338	cmu3q5htx02bttcod69tnk891	"Bone Broth Collagen Protein Powder - Chocolate"	https://healf.com/products/ancient-nutrition-bone-broth-collagen-protein-powder-chocolate	"Ancient Nutrition’s Bone Broth Collagen Protein brings you three types of collagen and 14g of protein per serving—ideal for supporting your active lifestyle."	"Jewellery"	"Healf"	52.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3339	cmu3q7ys102xftcod325up8bp	"Amla Juice"	https://healf.com/products/amla-juice	"Discover Fushi Amla Juice—pure, cold-pressed, and naturally rich in vitamin C to support your daily wellbeing."	""	"Healf"	26	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3340	cmu3q8pul02xltcod4a9ryqyw	"Always Pan 2.0 - Sage"	https://healf.com/products/always-pan-2-0	"A versatile ceramic nonstick pan made without PFAS, designed to handle everyday cooking with easy stovetop-to-oven performance."	"Fashion & accessories"	"Healf"	125	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3341	cmu3pyz4g015vtcodh73zbkyt	"Brightening Day Cream"	https://healf.com/products/acure-brightening-day-cream	"This daily moisturiser is packed with nourishing ingredients that hydrate and brighten complexion- perfect for all skin types."	"Fashion & accessories"	"Healf"	18.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3342	cmu3qaywf03jltcodxh8yq6rl	"Sleep Kit"	https://www.bramleyproducts.co.uk/products/sleep-kit	"Thoughtfully curated to help you slow down, switch off and prepare for a restful night’s sleep, our Sleep Kit brings together a collection of calming favourites designed to soothe both skin and senses as part of your evening ritual. Busy days, screens, stress and everyday pressures can leave both mind and skin feeling depleted. This carefully chosen collection encourages moments of calm before bed, helping you create a relaxing nighttime routine while nourishing your skin overnight. Begin with o"	"Fashion & accessories"	"Bramley Products"	25	FEMALE	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3343	cmu3qa7wq03a9tcod7hhryqjj	"HAPPINESS Tonic™ | Adaptogenic Spirit Tonic"	https://healf.com/products/anima-mundi-happiness-tonic	"Discover Anima Mundi’s Happiness Tonic—a botanical blend for your daily balance."	"Food & Drink"	"Healf"	28.99	UNISEX_ADULT	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3344	cmu3qaywd03jbtcodyh76w4x6	"Duck Egg Wool Knee Blanket"	https://atlanticblankets.com/products/duck-egg-wool-knee-blanket	"Wrap yourself in cosy comfort with our Wool Knee Blanket! Made from 100% wool, this warm and snug blanket is perfect for keeping your knees or shoulders toasty during colder days. Experience the luxurious feel of wool and stay warm all day long with our knee blanket."	"Jewellery"	"Coastal-Inspired Blankets & Throws"	49	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3345	cmu3q8pwd032ltcodmpqpfb65	"Air Dry Cream"	https://healf.com/products/air-dry-cream	"A lightweight styling cream that supports natural texture, smooths the look of frizz and leaves hair soft, polished and touchable without heat."	"Fashion & accessories"	"Healf"	28	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3346	cmu3qaywe03jjtcodhf1g5uwl	"A Little Summer Hug"	https://atlanticblankets.com/products/a-little-summer-hug	"Send a little sunshine their way with A Little Summer Hug - a limited-edition gift set inspired by fresh mornings and coastal breezes. Inside, they’ll find a soft knee blanket, a scented candle, a bar of chocolate, and optional socks for extra comfort. Beautifully packed and ready to send, it’s the perfect way to say “thinking of you” or “sending a little warmth.”"	"Fashion & accessories"	"Coastal-Inspired Blankets & Throws"	99	WOMEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3347	cmu3qayue03ertcodm5lakhes	"Lugol's Iodine"	https://healf.com/products/ancient-purity-lugols-iodine	"Discover Ancient Purity's Lugol's Iodine—a trusted source of iodine inspired by Jean Lugol's original formulation."	"Food & Drink"	"Healf"	22.99	UNISEX_ADULT	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3348	cmu3q9gwc035ftcodgd97am9d	"holi (lift)"	https://healf.com/products/agent-nateur-holi-lift	"This daily serum delivers a skin-smoothing effect while deeply hydrating, visibly lifting, and reducing fine lines."	"Beauty & skincare"	"Healf"	139.99	UNISEX_ADULT	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3349	cmu3qaywe03jhtcodpriftki1	"Firm Revival HydroRetinal Firming Serum"	https://dieuxskin.com/products/firm-revival-hydroretinal-firming-serum	""	"Beauty & skincare"	"Collections – Dieux"	42	WOMEN	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3350	cmu3py7dd00xrtcoduzi95sfb	"Aduna Advanced Superfood Blend - Radiance"	https://healf.com/products/aduna-advanced-superfood-blend-radiance	"Discover Aduna's Advanced Superfood Blend – Radiance, a vibrant mix of botanicals for daily nourishment."	"Fashion & accessories"	"Healf"	21.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3351	cmu3qaywc03j5tcodtcz61hhy	"SBO Probiotics - Immune - Once Daily"	https://healf.com/products/ancient-nutrition-sbo-probiotics-immune-once-daily	"Ancient Nutrition’s SBO Probiotics Immune Once Daily brings together resilient soil-based organisms, prebiotics, and postbiotics—plus vitamin C, D, and zinc—to support your daily wellbeing and immune system."	"Jewellery"	"Healf"	29.49	FEMALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3352	cmu3pyz4h015xtcod6emkuuxg	"Butterfat Keto MCT Oil powder"	https://healf.com/products/abundance-health-neutrient-butterfat-keto-mct-oil-powder	"Start your day strong with Neutrient’s Butterfat Keto—creamy MCT oil powder with protein to support muscle and bone health."	"Food & Drink"	"Healf"	39.98	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3353	cmu3q4ohd02a5tcod35taufiu	"True Hydration Jar"	https://healf.com/products/ancient-brave-true-hydration-jar	"Ancient + Brave True Hydration Jar: coconut-powered electrolytes for daily balance and vitality."	"Fashion & accessories"	"Healf"	32	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3354	cmu3q1ejc01lxtcodb7x01nxb	"Multi Mushroom Daily Immune Defense"	https://healf.com/products/ancient-nutrition-multi-mushroom-daily-immune-defense	"Discover Ancient Nutrition’s Multi Mushroom Daily Immune Defense—a plant-based blend of eight organic mushrooms for your everyday wellbeing ritual."	""	"Healf"	29.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3355	cmu3q5hug02drtcodteh5abh9	"Ancestral Protein Powder - Chocolate"	https://healf.com/products/ancestral-supplements-ancestral-protein-powder-chocolate	"A chocolate-flavoured high-protein blend from grass-fed beef bone broth and organ-derived ingredients, delivering 20 g protein per serving in a dairy-free formulation."	"Jewellery"	"Healf"	61.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3356	cmu3qa7x403c9tcod3f9toedn	"AG1 Travel Packs"	https://healf.com/products/ag1-travel-packs	"AG1 is a daily core supplement blend. With a broad range of vitamins, minerals and bacterial cultures, AG1 contains the equivalent nutrient content of 15 supplements in one.*"	""	"Healf"	89	MALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3357	cmu3q7ys302xjtcode2gybev5	"Liposomal Vitamin B and Trace Mineral Complex"	https://healf.com/products/altrient-b-complex-liposomal-b-and-trace-mineral-complex	"Experience Altrient’s Liposomal Vitamin B and Trace Mineral Complex—your daily support for energy, focus, and wellbeing, delivered in a highly absorbable format."	"Home & interiors"	"Healf"	67.96	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3358	cmu3q31hn01xftcodszy1zhz0	"Sleep & Recovery"	https://healf.com/products/8hours-sleep-recovery	"Sleep & Recovery combines magnesium bisglycinate, L-theanine, apigenin, tart cherry, and myo-inositol in a convenient two-capsule formula designed for evening use."	"Fashion & accessories"	"Healf"	45	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3359	cmu3q280i01rftcodx7emzw2d	"Keto Protein - Chocolate"	https://healf.com/products/ancient-nutrition-keto-protein-chocolate	"Ancient Nutrition’s Keto Protein - Chocolate blends bone broth protein, MCTs, and botanicals for daily nourishment and muscle support."	"Food & Drink"	"Healf"	50.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3360	cmu3q9gvz033xtcods6mucz5j	"holi (stick) cap d' antibes deodorant perfume"	https://healf.com/products/agent-nateur-holi-stick-cap-d-antibes-deodorant-perfume	"A clean, aluminium-free deodorant that nourishes, hydrates, and protects the skin while delivering long-lasting freshness in a sensual French Riviera-inspired scent."	"Fashion & accessories"	"Healf"	23.49	UNISEX_ADULT	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3361	cmu3q31ho01xhtcodufpvllbw	"Leather Care Set"	https://www.ettinger.co.uk/products/leather-balm-cotton-polishing-cloth	"All natural leather items need an occasional clean and nourishment to keep them looking good for longer. Use our exclusive leather care set, including our nourishing Leather Balm and our soft Cotton Polishing Cloth to keep your accessories lasting longer. Our balm is filled with natural nutrients which help to cleanse and nourish your leather product and our polishing cloth is made using soft fabric that is gentle when polishing away any dirt or grime. Use a dab of the balm with the polishing cl"	"Fashion & accessories"	"Ettinger"	24	MEN	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3362	cmu3qayvw03h3tcod2etdk44l	"SBO Probiotics - Vaginal - Once Daily"	https://healf.com/products/ancient-nutrition-sbo-probiotics-vaginal-once-daily	"Ancient Nutrition’s SBO Probiotics - Vaginal - Once Daily brings together botanicals and live cultures for daily balance in one easy capsule."	"Fashion & accessories"	"Healf"	24.99	UNISEX_ADULT	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3363	cmu3pyz4g015ttcodlxh9wxi2	"Thrive - Green Tea & Turmeric"	https://healf.com/products/aduna-thrive-green-tea-turmeric	"Aduna’s Thrive brings together green tea, turmeric, and black pepper for a vibrant, flavourful cup to enjoy as part of your daily wellbeing ritual."	"Fashion & accessories"	"Healf"	5.99	FEMALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3364	cmu3q7ys202xhtcodosw6jmcw	"Amazfit Amazfit Balance 2"	https://healf.com/products/amazfit-amazfit-balance-2	"The Amazfit Balance 2 combines performance-grade tracking with an aluminium body, 1.5"" sapphire crystal glass display, 170+ sports modes, and up to 21 days of battery life."	""	"Healf"	229.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3365	cmu3q9gwt038btcod0c9oa9wo	"Grass-fed Beef Organs"	https://healf.com/products/ape-nutrition-grass-fed-beef-organ-capsules	"APE Nutrition’s Grass-fed Beef Organs deliver a natural source of essential nutrients to help you feel your best, every day."	""	"Healf"	39.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3366	cmu3q9gwo037ltcodq6b07f25	"Apollo Neuro Apollo® Wearable + SmartVibes™ AI Membership - Twilight"	https://healf.com/products/apollo-neuro-apollo-r-wearable-smartvibes-ai-membership-twilight	"The Apollo® Wearable + SmartVibes™ AI Membership combines advanced neuroscience and AI-driven technology to help you sleep better, focus longer, and feel calmer every day."	""	"Healf"	349	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3367	cmu3qayvo03gftcodfaci4q2q	"True Biome Jar"	https://healf.com/products/ancient-brave-true-biome-jar	"True Biome combines soluble fibre (PHGG), L-glutamine, and a heat-treated Lactobacillus plantarum L-137 preparation in convenient single-serve powders for easy daily mixing."	""	"Healf"	36	UNISEX_ADULT	"EIGHTEEN_TO_30, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3368	cmu3q7yq602t5tcodt91yqic0	"Sensory Point Essential Oil Blend - Roman Chamomile + Cornish Lavender - 15ml"	https://healf.com/products/anatome-sensory-point-essential-oil-blend-roman-chamomile-cornish-lavender-15ml	"A sensory-point essential oil blend with Roman Chamomile and Cornish Lavender designed to support a calming evening ritual and prepare the mind for rest."	"Food & Drink"	"Healf"	28	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3369	cmu3q9gvy033ttcodynq7znju	"Brave Ancestral Protein"	https://healf.com/products/ancient-brave-brave-ancestral-protein	"A high-protein cacao blend with B vitamins, collagen peptides and wholefood ingredients, formulated to support muscle maintenance and normal energy-yielding metabolism."	"Fashion & accessories"	"Healf"	52	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3370	cmu3qayuw03f9tcod5kfiqygs	"Vitamin C+Probiotics"	https://healf.com/products/ancient-nutrition-vitamic-c-probiotics	"Ancient Nutrition’s Vitamin C+Probiotics blend helps you feel your best—supporting your immune system and daily vitality."	""	"Healf"	21.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3371	cmu3q4oh5028ttcodzl7mifcz	"Apollo White Band"	https://healf.com/products/apollo-white-band	"Accessorise you Apollo with this smart, comfortable, durable, and easy to clean black band. Use the Apollo Band when wearing the Apollo device on the wrist or ankle."	"Jewellery"	"Healf"	22.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3372	cmu3q8pwj0331tcod0rdsgoqg	"Brainstorm"	https://healf.com/products/alice-mushrooms-brainstorm	"Alice Mushrooms’ Brainstorm: a chocolate bite for focus and clarity, powered by functional mushrooms and nootropics."	"Fashion & accessories"	"Healf"	34.99	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3373	cmu3qayw003hjtcodx74pccrz	"body (balm)"	https://healf.com/products/agent-nateur-body-balm	"This lifting and firming body treatment hydrates, reduces the appearance of hyperpigmentation, and smooths fine lines, leaving the skin with a velvety, non-greasy finish."	""	"Healf"	87.49	MALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3374	cmu3py7dj00y3tcod1lvthb0z	"Ancient Nutrition Rapid Hydration Powder - Lemon Lime"	https://healf.com/products/ancient-nutrition-rapid-hydration-powder-lemon-lime	"With potassium to support normal muscle and nervous system function, and help maintain normal blood pressure. Features coconut water, red marine algae, and sea salts for a natural electrolyte blend."	""	"Healf"	28	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3375	cmu3qaywc03j7tcod2di44t0s	"Vegetarian Collagen Peptides Powder"	https://healf.com/products/ancient-nutrition-vegetarian-collagen-peptides-powder	"Discover Ancient Nutrition’s Vegetarian Collagen Peptides—an easy, plant-friendly way to support your daily routine with fermented collagen, prebiotics, and live cultures."	""	"Healf"	30.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3376	cmu3q1ejr01ojtcod07ou4ucz	"Multi Collagen Protein - Pure"	https://healf.com/products/ancient-nutrition-multi-collagen-protein-pure	"Discover Ancient Nutrition Multi Collagen Protein Pure—10 collagen types in every scoop to help support your muscle and bone health, every day."	""	"Healf"	64.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3377	cmu3q4ogp026htcodo83p4cts	"Bone Broth Collagen - Pure"	https://healf.com/products/ancient-nutrition-bone-broth-collagen-pure	"Discover Ancient Nutrition’s Bone Broth Collagen – pure, versatile protein to help maintain muscle and bone strength."	""	"Healf"	52.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3378	cmu3q3v0r024ftcodxw31hfj2	"Multi Collagen Protein Beauty Within"	https://healf.com/products/ancient-nutrition-ancient-nutrition-mult-collagen-protein-beauty-within-18-31-oz-517-5-g	"Discover Ancient Nutrition’s Multi Collagen Protein Beauty Within—crafted to help you feel your best, with 10 types of collagen and protein to support normal bones and muscle mass."	""	"Healf"	48.49	UNISEX_ADULT	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
3379	cmu3q27zu01pntcodxhbesan0	"Men's Multi"	https://healf.com/products/ancient-nutrition-mens-multi	"Ancient Nutrition Men's Multi blends essential vitamins, minerals, and traditional botanicals to help you feel your best every day."	""	"Healf"	38.99	MALE	"EIGHTEEN_TO_30, ELEVEN_TO_17, FIFTY_ONE_PLUS, THIRTY_ONE_TO_50"
